group,COMID,DA_km2,D84_pred,HSI_mean,HSI_max,WUA_mean,HSI_cubic_root_mean,HSI_cubic_root_max,HSI_depth_contribution_mean,HSI_velocity_contribution_mean,HSI_substrate_contribution_mean,d.suit_mean,v.suit_mean,s.suit,GIFT_depth_mean_m,GIFT_velocity_mean_mps,bankfull_width_m,bankfull_depth_m,slope_m_per_m,summer_width_m,WUA_per_bankfull_width,WUA_per_summer_width
chinook_juvenile_rearing,23428466,3177.8262,86.48861162485692,0.1134739483854332,0.2233567104866647,2.386861011009449,0.4356544365042006,0.6067358661668824,-0.3592390877183193,-0.2479896714788586,-0.2792972924173888,0.3746695802404927,0.5230021352264405,0.5,0.3066445439364716,0.1660446072976493,29.954651254103617,0.6076462994337162,0.0002939,21.636015273330237,0.07968248372387453,0.11031888177448403
chinook_juvenile_rearing,23428468,216.7092,50.201755347831465,0.036350031288335,0.0912907188854881,0.3004824847761204,0.2733527978582835,0.4502726230925145,-0.4195292227657179,-0.199383344920676,-0.3447374010252708,0.1869362504751764,0.5256222163906256,0.3,0.16810884073632,0.1705939991509064,9.084702195290292,0.3534116246924719,0.00060779,4.9391368569764325,0.03307565601125561,0.06083704369351395
chinook_juvenile_rearing,23428470,206.6427,50.7042779665266,0.0360270467305198,0.0897861887365565,0.294485540128946,0.2725942596285663,0.4477853136978029,-0.4214893566365964,-0.197892318809398,-0.3445912778234857,0.1847318849267165,0.528727327737791,0.3,0.1674694574257765,0.1757912949272782,8.975382266188856,0.35162333455537775,0.00065684,4.878208154932591,0.03281036187598403,0.06036756341181905
chinook_juvenile_rearing,23428472,190.9026,48.37362527066252,0.0358780569197944,0.0899179727113473,0.2830855747148305,0.2718744962210586,0.4480042860575069,-0.4211399773633452,-0.1988347775507925,-0.3441471881660678,0.1843189977899278,0.5263269975015473,0.3,0.1664463658024917,0.1699148022264671,8.626179606415795,0.3485326806054949,0.0005941,4.656353678726169,0.032817027656632976,0.060795548243722276
chinook_juvenile_rearing,23428474,160.8201,15.10425742702622,0.0193899427111775,0.0464462774252456,0.1051919714661151,0.2261021657274874,0.3594597798303605,-0.3637306401904451,-0.3106624151088862,-0.306217001989491,0.2069037259831709,0.2885471491855692,0.3,0.1670046418364305,0.0331762539291297,5.746548415374587,0.3433367404834274,1e-05,2.7653921120554568,0.018305244098297254,0.03803871827345604
chinook_juvenile_rearing,23428476,160.4808,46.53014559783166,0.0354200171551711,0.0889350113617969,0.2637008205723755,0.2706082152936023,0.4463658097990357,-0.4234554131339615,-0.1973222617697371,-0.3438023079411301,0.1814231607817925,0.5293203167267531,0.3,0.1650385857123198,0.1723461393405349,8.08977478224305,0.34335777635188525,0.00060014,4.340634786609097,0.03259680617452977,0.06075167194113987
chinook_juvenile_rearing,23428478,152.9046,14.96591601293674,0.0194880946287262,0.0466044221421594,0.1043049906451456,0.2266392106683454,0.3598672919860244,-0.3633997296560742,-0.310686588470828,-0.3064255872443715,0.2077436311900078,0.2888407714750021,0.3,0.1676001724097127,0.033329631132091,5.663175856578447,0.34369443259473303,1e-05,2.730055053823043,0.018418109076373295,0.03820618580533082
chinook_juvenile_rearing,23428480,104.013,27.845553533878224,0.0320757755963901,0.0818746445550022,0.1859689875212719,0.2629216369641809,0.4342266517627769,-0.392871482467634,-0.2424508219144819,-0.3326019200214939,0.2028093476786483,0.4342257485296515,0.3,0.1681725286415268,0.0960335518404946,6.146256187395085,0.3402277078283338,0.0001199,3.169376462821267,0.030257278878589915,0.05867683744824964
chinook_juvenile_rearing,23428482,101.8548,64.74311257034131,0.0274771720806707,0.0610914087477437,0.1996347528858113,0.2531404705450487,0.3938462487428807,-0.4364785134900702,-0.2012268697794206,-0.3348174446498383,0.1623785291855826,0.5243041348942742,0.3,0.1671088090952431,0.3063852815211184,7.909661827560141,0.34066444805794716,0.00260657,4.432002108715935,0.025239353747111053,0.04504392100653821
chinook_juvenile_rearing,23428484,100.6452,65.18051596057555,0.0272517320689245,0.0602202928098734,0.1978767333748854,0.252601147724442,0.3919652996014527,-0.4362672044372153,-0.2020225762330146,-0.3344584872608456,0.1623662343940874,0.522742585477473,0.3,0.1673415489479784,0.3102881963676263,7.90478656164948,0.34088887195169343,0.00268608,4.43586103116573,0.025032520717876885,0.04460841581479482
chinook_juvenile_rearing,23428486,90.1116,68.27206910224393,0.0250466743851245,0.0534034192876703,0.17827845609816,0.2464408610047053,0.3765792229003502,-0.4363367159868596,-0.2077021772519382,-0.3309144323760776,0.1588430734623225,0.5105885176698939,0.3,0.1669270423069131,0.3375026754588406,7.744120517541355,0.33844140835640235,0.00337248,4.3613139335778435,0.0230211365763663,0.04087723535001473
chinook_juvenile_rearing,23428488,30.15,60.226759812933,0.0097845785626343,0.0209283260194853,0.0433254118483041,0.1771235612131554,0.2755781819651127,-0.4714079104435033,-0.213144139893941,-0.3056633710999212,0.0787061753827931,0.4760350531513505,0.3,0.1247218837552146,0.4051808157552212,4.722123579540834,0.2527426336630749,0.00808641,2.294411913940363,0.009174984753896878,0.018883013806312646
